aluno_anon,opcao,unidade,g,h,bairro_fam,situacao,pontos,irmao,pais_menor18
aluno_0000131,2,1120602,Berçário,Integral,PORTUGUESA,Cancelado pelo sistema,2,0,0
aluno_0000131,3,11001,Berçário,Integral,PORTUGUESA,Confirmado,2,0,0
aluno_0000132,1,02048,Berçário,Integral,VILA ISABEL,Cancelado pelo sistema,53,1,0
aluno_0000132,2,02010,Berçário,Integral,VILA ISABEL,Cancelado na confirmacao,53,1,0
aluno_0000132,3,02011,Berçário,Integral,VILA ISABEL,Confirmado,53,1,0
aluno_0000132,4,0209610,Berçário,Integral,VILA ISABEL,Cancelado na confirmacao,53,1,0
aluno_0000132,5,0209602,Berçário,Integral,VILA ISABEL,Cancelado na confirmacao,53,1,0
aluno_0000133,1,05015,Berçário,Integral,ROCHA MIRANDA,Cancelado pelo sistema,0,0,0
aluno_0000133,2,05001,Berçário,Integral,ROCHA MIRANDA,Confirmado,0,0,0
aluno_0000133,3,05016,Berçário,Integral,ROCHA MIRANDA,Cancelado pelo sistema,0,0,0
aluno_0000134,1,08007,Berçário,Integral,BANGU,Cancelado na confirmacao,0,1,0
aluno_0000134,2,0817804,Berçário,Integral,BANGU,Cancelado na confirmacao,0,1,0
aluno_0000134,3,0817615,Berçário,Integral,BANGU,Cancelado na confirmacao,0,1,0
aluno_0000134,4,08002,Berçário,Integral,BANGU,Cancelado na confirmacao,0,1,0
aluno_0000134,5,08004,Berçário,Integral,BANGU,Cancelado na confirmacao,0,1,0
aluno_0000135,1,1019820,Maternal I,Integral,SEPETIBA,Confirmado,56,1,0
aluno_0000135,2,1019822,Maternal I,Integral,SEPETIBA,Cancelado pelo sistema,56,1,0
aluno_0000135,3,10058,Maternal I,Integral,SEPETIBA,Cancelado pelo sistema,56,1,0
aluno_0000136,1,05008,Berçário,Integral,VILA DA PENHA,Confirmado,55,0,0
aluno_0000136,1,0411801,Berçário,Integral,VILA DA PENHA,Cancelado pelo sistema,55,0,0
aluno_0000136,2,05012,Berçário,Integral,VILA DA PENHA,Cancelado pelo sistema,55,0,0
aluno_0000138,1,10019,Berçário,Integral,SANTA CRUZ,Confirmado,53,1,0
aluno_0000139,1,10019,Berçário,Integral,SANTA CRUZ,Confirmado,53,1,0
aluno_0000140,1,0312804,Berçário,Integral,TOMAS COELHO,Confirmado,53,1,0
aluno_0000141,1,04002,Berçário,Integral,PARADA DE LUCAS,Cancelado na confirmacao,57,0,0
aluno_0000142,1,0918614,Berçário,Parcial,CAMPO GRANDE,Confirmado,0,0,0
aluno_0000143,1,11004,Berçário,Integral,JARDIM CARIOCA,Confirmado,4,0,0
aluno_0000144,1,04012,Berçário,Integral,MARE,Confirmado,53,1,0
aluno_0000144,2,04049,Berçário,Integral,MARE,Cancelado na confirmacao,53,1,0
aluno_0000144,3,0430811,Berçário,Integral,MARE,Cancelado na confirmacao,53,1,0
aluno_0000144,4,0430603,Berçário,Integral,MARE,Cancelado pelo sistema,53,1,0
aluno_0000144,5,0430602,Berçário,Integral,MARE,Cancelado na confirmacao,53,1,0
aluno_0000145,1,09029,Berçário,Integral,GUARATIBA,Confirmado,53,0,0
aluno_0000145,1,1026604,Berçário,Parcial,GUARATIBA,Cancelado pelo sistema,53,0,0
aluno_0000145,2,10084,Berçário,Integral,GUARATIBA,Cancelado na confirmacao,53,0,0
aluno_0000146,1,10071,Berçário,Integral,PEDRA DE GUARATIBA,Confirmado,51,0,0
aluno_0000147,1,04018,Berçário,Integral,MARE,Confirmado,0,1,0
aluno_0000148,1,0430809,Berçário,Integral,MARE,Confirmado,0,0,0
aluno_0000148,2,0430811,Berçário,Integral,MARE,Cancelado pelo sistema,0,0,0
aluno_0000148,3,0430810,Berçário,Integral,MARE,Cancelado pelo sistema,0,0,0
aluno_0000148,4,0430602,Berçário,Integral,MARE,Cancelado pelo sistema,0,0,0
aluno_0000149,1,0625802,Berçário,Integral,COSTA BARROS,Cancelado pelo sistema,0,0,0
aluno_0000149,2,0625606,Berçário,Integral,COSTA BARROS,Confirmado,0,0,0
aluno_0000149,3,0625607,Berçário,Integral,COSTA BARROS,Cancelado pelo sistema,0,0,0
aluno_0000150,1,10006,Berçário,Integral,DUMAS,Cancelado pelo sistema,0,0,0
aluno_0000150,1,10006,Berçário,Integral,DUMAS,Confirmado,0,0,0
aluno_0000151,1,10046,Berçário,Integral,CENTRO,Confirmado,0,0,0
aluno_0000152,1,0206602,Berçário,Integral,VIDIGAL,Confirmado,53,1,0
aluno_0000153,1,10066,Berçário,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0000154,1,0625615,Berçário,Parcial,ACARI,Confirmado,57,1,0
aluno_0000154,2,0625612,Berçário,Integral,ACARI,Cancelado pelo sistema,57,1,0
aluno_0000154,3,0625611,Berçário,Integral,ACARI,Cancelado pelo sistema,57,1,0
aluno_0000155,1,04018,Berçário,Integral,RAMOS,Confirmado,0,0,0
aluno_0000156,1,1026802,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,0,1,0
aluno_0000156,2,1026806,Berçário,Integral,GUARATIBA,Confirmado,0,1,0
aluno_0000157,1,02016,Berçário,Integral,PENHA,Cancelado na confirmacao,3,0,0
aluno_0000157,1,04044,Berçário,Integral,PENHA,Cancelado na confirmacao,3,0,0
aluno_0000157,2,02046,Berçário,Integral,PENHA,Cancelado na confirmacao,3,0,0
aluno_0000157,2,04043,Berçário,Integral,PENHA,Cancelado na confirmacao,3,0,0
aluno_0000157,3,02053,Berçário,Integral,PENHA,Cancelado na confirmacao,3,0,0
aluno_0000158,1,0918602,Maternal I,Parcial,INHOAIBA,Confirmado,53,1,0
aluno_0000159,1,0625615,Berçário,Parcial,ACARI,Confirmado,0,0,0
aluno_0000161,1,10042,Berçário,Integral,SEPETIBA,Confirmado,53,0,0
aluno_0000161,2,10040,Berçário,Integral,SEPETIBA,Cancelado pelo sistema,53,0,0
aluno_0000162,1,10032,Berçário,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0000163,1,04027,Berçário,Integral,VIGARIO GERAL,Confirmado,2,1,0
aluno_0000164,1,0515602,Berçário,Integral,VAZ LOBO,Selecionado da lista,59,1,0
aluno_0000164,2,0514607,Berçário,Integral,VAZ LOBO,Cancelado na confirmacao,59,1,0
aluno_0000164,3,05009,Berçário,Integral,VAZ LOBO,Lista de espera,59,1,0
aluno_0000165,1,1019821,Berçário,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0000166,1,0313802,Berçário,Integral,CAVALCANTI,Cancelado pelo sistema,53,1,0
aluno_0000166,2,03022,Berçário,Integral,CAVALCANTI,Confirmado,53,1,0
aluno_0000167,1,0817804,Berçário,Integral,PADRE MIGUEL,Lista de espera,57,0,1
aluno_0000169,1,03029,Berçário,Integral,ENGENHO DE DENTRO,Cancelado na confirmacao,0,0,0
aluno_0000170,1,0716812,Berçário,Integral,ITANHANGA,Confirmado,2,0,0
aluno_0000170,2,0716609,Berçário,Integral,ITANHANGA,Cancelado pelo sistema,2,0,0
aluno_0000170,3,0724602,Berçário,Integral,ITANHANGA,Cancelado pelo sistema,2,0,0
aluno_0000170,4,07027,Berçário,Integral,ITANHANGA,Cancelado pelo sistema,2,0,0
aluno_0000170,5,07042,Berçário,Integral,ITANHANGA,Cancelado na confirmacao,2,0,0
aluno_0000171,1,0103807,Berçário,Integral,CATUMBI,Cancelado pelo sistema,2,1,0
aluno_0000171,2,0103605,Berçário,Integral,CATUMBI,Confirmado,2,1,0
aluno_0000172,1,0103804,Berçário,Integral,RIO COMPRIDO,Cancelado pelo sistema,53,1,0
aluno_0000172,2,0123603,Berçário,Integral,RIO COMPRIDO,Confirmado,53,1,0
aluno_0000172,3,0103807,Berçário,Integral,RIO COMPRIDO,Cancelado pelo sistema,53,1,0
aluno_0000172,4,0103602,Berçário,Integral,RIO COMPRIDO,Cancelado pelo sistema,53,1,0
aluno_0000172,5,0102604,Berçário,Integral,RIO COMPRIDO,Cancelado pelo sistema,53,1,0
aluno_0000173,1,0817803,Berçário,Parcial,SENADOR CAMARA,Confirmado,0,0,0
aluno_0000173,2,0817601,Berçário,Parcial,SENADOR CAMARA,Cancelado pelo sistema,0,0,0
aluno_0000173,3,0817614,Berçário,Parcial,SENADOR CAMARA,Cancelado pelo sistema,0,0,0
aluno_0000173,4,08009,Berçário,Integral,SENADOR CAMARA,Cancelado pelo sistema,0,0,0
aluno_0000173,5,0817808,Berçário,Parcial,SENADOR CAMARA,Cancelado pelo sistema,0,0,0
aluno_0000174,1,0716818,Berçário,Integral,GARDENIA AZUL,Lista de espera,3,0,0
aluno_0000174,2,0716808,Berçário,Integral,GARDENIA AZUL,Lista de espera,3,0,0
aluno_0000174,3,07013,Berçário,Integral,GARDENIA AZUL,Lista de espera,3,0,0
aluno_0000175,1,09029,Berçário,Integral,GUARATIBA,Confirmado,53,0,1
aluno_0000177,1,0329801,Berçário,Integral,RAMOS,Confirmado,0,0,0
aluno_0000178,1,0312806,Berçário,Integral,INHAUMA,Confirmado,51,1,0
aluno_0000178,2,0312809,Berçário,Integral,INHAUMA,Cancelado pelo sistema,51,1,0
aluno_0000178,3,0330602,Berçário,Integral,INHAUMA,Cancelado pelo sistema,51,1,0
aluno_0000178,4,0329801,Berçário,Integral,INHAUMA,Cancelado pelo sistema,51,1,0
aluno_0000180,1,0817619,Berçário,Parcial,BANGU,Confirmado,55,0,0
aluno_0000180,2,0817815,Berçário,Parcial,BANGU,Cancelado pelo sistema,55,0,0
aluno_0000181,1,0430805,Berçário,Integral,BONSUCESSO,Lista de espera,0,0,0
aluno_0000182,1,0625804,Berçário,Integral,COSTA BARROS,Cancelado pelo sistema,51,0,0
aluno_0000182,2,0625802,Berçário,Integral,COSTA BARROS,Confirmado,51,0,0
aluno_0000183,1,0103605,Berçário,Integral,CATUMBI,Confirmado,0,0,0
aluno_0000183,2,0102602,Berçário,Integral,CATUMBI,Cancelado pelo sistema,0,0,0
aluno_0000183,3,0103807,Berçário,Integral,CATUMBI,Cancelado na confirmacao,0,0,0
aluno_0000183,4,0103607,Berçário,Parcial,CATUMBI,Cancelado na confirmacao,0,0,0
aluno_0000183,5,0103802,Berçário,Parcial,CATUMBI,Cancelado pelo sistema,0,0,0
aluno_0000184,1,07038,Berçário,Integral,BENTO RIBEIRO,Lista de espera,51,0,0
aluno_0000185,1,0206602,Berçário,Integral,VIDIGAL,Confirmado,56,0,0
aluno_0000186,1,0716613,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,0,0,0
aluno_0000186,2,0716813,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,0,0,0
aluno_0000186,3,0716614,Berçário,Integral,JACAREPAGUA,Confirmado,0,0,0
aluno_0000186,4,0716820,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,0,0,0
aluno_0000186,5,0716807,Berçário,Integral,JACAREPAGUA,Cancelado pelo sistema,0,0,0
aluno_0000187,1,10081,Berçário,Integral,BARRA DE GUARATIBA,Confirmado,51,0,0
aluno_0000187,2,1026604,Berçário,Parcial,BARRA DE GUARATIBA,Cancelado pelo sistema,51,0,0
aluno_0000188,1,0918808,Berçário,Integral,GUARATIBA,Confirmado,3,0,0
aluno_0000188,1,1026805,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,3,0,0
aluno_0000188,2,1026809,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,3,0,0
aluno_0000190,1,09023,Berçário,Integral,INHOAIBA,Cancelado,53,1,0
aluno_0000192,1,0102605,Berçário,Integral,CENTRO,Confirmado,0,0,0
aluno_0000192,1,0204602,Berçário,Integral,CENTRO,Cancelado pelo sistema,0,0,0
aluno_0000192,2,0102604,Berçário,Integral,CENTRO,Cancelado pelo sistema,0,0,0
aluno_0000192,3,0102606,Berçário,Integral,CENTRO,Cancelado pelo sistema,0,0,0
aluno_0000194,1,01010,Berçário,Integral,HIGIENOPOLIS,Confirmado,0,0,0
aluno_0000194,1,03026,Berçário,Integral,HIGIENOPOLIS,Cancelado pelo sistema,0,0,0
aluno_0000195,1,0716609,Berçário,Integral,ANIL,Lista de espera,6,1,0
aluno_0000195,2,0716812,Berçário,Integral,ANIL,Lista de espera,6,1,0
aluno_0000195,3,07027,Berçário,Integral,ANIL,Cancelado na confirmacao,6,1,0
aluno_0000195,4,0724602,Berçário,Integral,ANIL,Cancelado na confirmacao,6,1,0
aluno_0000195,5,07042,Berçário,Integral,ANIL,Lista de espera,6,1,0
aluno_0000196,1,03033,Berçário,Integral,LINS DE VASCONCELOS,Confirmado,51,0,0
aluno_0000196,2,0313609,Berçário,Integral,LINS DE VASCONCELOS,Cancelado pelo sistema,51,0,0
aluno_0000197,1,04040,Berçário,Integral,JARDIM AMERICA,Lista de espera,0,0,0
aluno_0000197,2,0431605,Berçário,Integral,JARDIM AMERICA,Cancelado na confirmacao,0,0,0
aluno_0000197,3,04027,Berçário,Integral,JARDIM AMERICA,Lista de espera,0,0,0
aluno_0000198,1,1019602,Berçário,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0000199,1,03033,Berçário,Integral,LINS DE VASCONCELOS,Confirmado,51,0,0
aluno_0000199,2,0313609,Berçário,Integral,LINS DE VASCONCELOS,Cancelado pelo sistema,51,0,0
aluno_0000200,1,0625817,Berçário,Integral,PAVUNA,Confirmado,0,0,0
aluno_0000201,1,0313604,Berçário,Integral,ENGENHO NOVO,Cancelado pelo sistema,0,1,0
aluno_0000201,1,02010,Berçário,Integral,ENGENHO NOVO,Confirmado,0,1,0
aluno_0000202,1,03033,Berçário,Integral,MEIER,Confirmado,2,1,0
aluno_0000203,1,0833806,Berçário,Parcial,PADRE MIGUEL,Confirmado,0,1,0
aluno_0000204,1,0716614,Berçário,Integral,CURICICA,Lista de espera,0,0,0
aluno_0000204,2,0716807,Berçário,Integral,CURICICA,Lista de espera,0,0,0
aluno_0000204,3,0716603,Berçário,Integral,CURICICA,Lista de espera,0,0,0
aluno_0000204,4,0716820,Berçário,Integral,CURICICA,Lista de espera,0,0,0
aluno_0000205,1,10042,Berçário,Integral,SEPETIBA,Cancelado pelo sistema,0,0,0
aluno_0000205,2,10040,Berçário,Integral,SEPETIBA,Cancelado pelo sistema,0,0,0
aluno_0000205,3,1019627,Berçário,Integral,SEPETIBA,Confirmado,0,0,0
aluno_0000205,4,10018,Berçário,Integral,SEPETIBA,Cancelado pelo sistema,0,0,0
aluno_0000206,1,0716818,Berçário,Integral,GARDENIA AZUL,Confirmado,53,1,0
aluno_0000207,1,0918620,Berçário,Integral,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0000207,2,0918822,Berçário,Parcial,CAMPO GRANDE,Confirmado,0,0,0
aluno_0000207,3,09009,Berçário,Integral,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0000208,1,03013,Berçário,Integral,CACHAMBI,Confirmado,0,0,0
aluno_0000208,1,04028,Berçário,Integral,CACHAMBI,Cancelado pelo sistema,0,0,0
aluno_0000208,2,03014,Berçário,Integral,CACHAMBI,Cancelado pelo sistema,0,0,0
aluno_0000208,2,04046,Berçário,Integral,CACHAMBI,Cancelado pelo sistema,0,0,0
aluno_0000208,3,04048,Berçário,Integral,CACHAMBI,Cancelado pelo sistema,0,0,0
aluno_0000210,1,11003,Berçário,Integral,PITANGUEIRAS,Confirmado,53,0,0
aluno_0000210,2,11004,Berçário,Integral,PITANGUEIRAS,Cancelado na confirmacao,53,0,0
aluno_0000210,3,1120801,Berçário,Integral,PITANGUEIRAS,Cancelado na confirmacao,53,0,0
aluno_0000210,4,11009,Berçário,Integral,PITANGUEIRAS,Cancelado pelo sistema,53,0,0
aluno_0000210,5,11007,Berçário,Integral,PITANGUEIRAS,Cancelado na confirmacao,53,0,0
aluno_0000211,1,04018,Berçário,Integral,MARE,Confirmado,53,1,0
aluno_0000212,1,0515608,Berçário,Integral,VAZ LOBO,Confirmado,59,0,0
aluno_0000212,2,0515602,Berçário,Integral,VAZ LOBO,Cancelado pelo sistema,59,0,0
aluno_0000212,3,05009,Berçário,Integral,VAZ LOBO,Cancelado pelo sistema,59,0,0
aluno_0000212,4,0514605,Berçário,Integral,VAZ LOBO,Cancelado pelo sistema,59,0,0
aluno_0000213,1,0918829,Berçário,Integral,INHOAIBA,Cancelado pelo sistema,3,0,0
aluno_0000213,2,0918828,Berçário,Integral,INHOAIBA,Cancelado pelo sistema,3,0,0
aluno_0000213,3,0918805,Berçário,Integral,INHOAIBA,Confirmado,3,0,0
aluno_0000213,4,0918835,Berçário,Integral,INHOAIBA,Cancelado pelo sistema,3,0,0
aluno_0000213,5,0918831,Berçário,Integral,INHOAIBA,Cancelado pelo sistema,3,0,0
aluno_0000214,1,09030,Berçário,Integral,CAMPO GRANDE,Confirmado,53,0,0
aluno_0000215,1,0918803,Berçário,Integral,CAMPO GRANDE,Confirmado,53,1,0
aluno_0000215,2,09032,Berçário,Integral,CAMPO GRANDE,Cancelado pelo sistema,53,1,0
aluno_0000215,3,09020,Berçário,Integral,CAMPO GRANDE,Cancelado na confirmacao,53,1,0
aluno_0000216,1,04036,Berçário,Integral,BRAZ DE PINA,Confirmado,51,0,0
aluno_0000216,2,04034,Berçário,Integral,BRAZ DE PINA,Cancelado pelo sistema,51,0,0
aluno_0000216,3,04032,Berçário,Integral,BRAZ DE PINA,Cancelado pelo sistema,51,0,0
aluno_0000216,4,04042,Berçário,Integral,BRAZ DE PINA,Cancelado pelo sistema,51,0,0
aluno_0000216,5,04039,Berçário,Integral,BRAZ DE PINA,Cancelado pelo sistema,51,0,0
aluno_0000217,1,0430815,Berçário,Integral,MARE,Cancelado pelo sistema,0,0,0
aluno_0000217,2,0430602,Berçário,Integral,MARE,Cancelado na confirmacao,0,0,0
aluno_0000217,3,0430801,Berçário,Integral,MARE,Cancelado pelo sistema,0,0,0
aluno_0000217,4,0430807,Berçário,Integral,MARE,Confirmado,0,0,0
aluno_0000217,5,0430603,Berçário,Integral,MARE,Cancelado pelo sistema,0,0,0
aluno_0000218,1,0625604,Berçário,Integral,COELHO NETO,Cancelado pelo sistema,53,1,0
aluno_0000218,1,0515801,Berçário,Integral,COELHO NETO,Confirmado,53,1,0
aluno_0000218,2,06018,Berçário,Integral,COELHO NETO,Cancelado pelo sistema,53,1,0
aluno_0000220,1,0817804,Berçário,Integral,REALENGO,Cancelado pelo sistema,0,0,0
aluno_0000220,2,08007,Berçário,Integral,REALENGO,Cancelado pelo sistema,0,0,0
aluno_0000220,3,0817615,Berçário,Integral,REALENGO,Confirmado,0,0,0
aluno_0000220,4,0817609,Berçário,Parcial,REALENGO,Cancelado pelo sistema,0,0,0
aluno_0000221,1,07027,Berçário,Integral,ITANHANGA,Confirmado,0,0,0
aluno_0000222,1,09029,Berçário,Integral,GUARATIBA,Confirmado,51,0,0
aluno_0000222,1,1026604,Berçário,Parcial,GUARATIBA,Cancelado pelo sistema,51,0,0
aluno_0000223,1,10044,Berçário,Integral,SANTA CRUZ,Lista de espera,0,0,0
aluno_0000225,1,10051,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,55,1,0
aluno_0000225,2,10052,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,55,1,0
aluno_0000225,3,1026807,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,55,1,0
aluno_0000225,4,10072,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,55,1,0
aluno_0000225,5,1026809,Berçário,Integral,GUARATIBA,Confirmado,55,1,0
aluno_0000226,1,04022,Berçário,Integral,PENHA,Confirmado,53,0,0
aluno_0000228,1,10035,Berçário,Integral,SEPETIBA,Lista de espera,57,0,0
aluno_0000229,1,0209609,Berçário,Integral,GRAJAU,Confirmado,2,0,0
aluno_0000232,1,07003,Berçário,Integral,TAQUARA,Confirmado,0,1,0
aluno_0000233,1,0107602,Berçário,Integral,BENFICA,Confirmado,55,0,0
aluno_0000233,2,01006,Berçário,Integral,BENFICA,Cancelado pelo sistema,55,0,0
aluno_0000234,1,09004,Berçário,Integral,CAMPO GRANDE,Confirmado,2,0,0
aluno_0000234,2,0918828,Berçário,Integral,CAMPO GRANDE,Cancelado pelo sistema,2,0,0
aluno_0000235,1,09031,Berçário,Integral,CAMPO GRANDE,Confirmado,0,0,0
aluno_0000236,1,0123601,Berçário,Integral,SANTA TERESA,Confirmado,4,0,0
aluno_0000238,1,0817815,Berçário,Parcial,BANGU,Confirmado,2,0,0
aluno_0000238,2,0817619,Berçário,Parcial,BANGU,Cancelado pelo sistema,2,0,0
aluno_0000238,3,0817601,Berçário,Parcial,BANGU,Cancelado pelo sistema,2,0,0
aluno_0000239,1,0330602,Berçário,Integral,INHAUMA,Lista de espera,53,0,0
aluno_0000239,2,0312801,Berçário,Integral,INHAUMA,Lista de espera,53,0,0
aluno_0000239,3,0330601,Berçário,Integral,INHAUMA,Lista de espera,53,0,0
aluno_0000239,4,0329801,Berçário,Integral,INHAUMA,Lista de espera,53,0,0
aluno_0000239,5,0312806,Berçário,Integral,INHAUMA,Cancelado na confirmacao,53,0,0
aluno_0000240,1,09044,Berçário,Integral,SENADOR VASCONCELOS,Cancelado pelo sistema,2,0,0
aluno_0000240,2,0918619,Berçário,Integral,SENADOR VASCONCELOS,Confirmado,2,0,0
aluno_0000240,3,09036,Berçário,Integral,SENADOR VASCONCELOS,Cancelado pelo sistema,2,0,0
aluno_0000241,1,04038,Berçário,Integral,CORDOVIL,Confirmado,59,0,0
aluno_0000241,2,04005,Berçário,Integral,CORDOVIL,Cancelado pelo sistema,59,0,0
aluno_0000242,1,03002,Berçário,Integral,ROCHA,Confirmado,57,0,0
aluno_0000242,2,0312813,Berçário,Integral,ROCHA,Cancelado pelo sistema,57,0,0
aluno_0000243,1,0625804,Berçário,Integral,COSTA BARROS,Cancelado pelo sistema,3,0,0
aluno_0000243,2,0625602,Berçário,Integral,COSTA BARROS,Confirmado,3,0,0
aluno_0000243,3,0625614,Berçário,Integral,COSTA BARROS,Cancelado pelo sistema,3,0,0
aluno_0000244,1,0833602,Berçário,Integral,JARDIM SULACAP,Cancelado pelo sistema,53,1,0
aluno_0000244,2,08016,Berçário,Integral,JARDIM SULACAP,Confirmado,53,1,0
aluno_0000245,1,0515604,Berçário,Integral,CASCADURA,Cancelado na confirmacao,0,0,0
aluno_0000245,2,0515810,Berçário,Integral,CASCADURA,Confirmado,0,0,0
aluno_0000246,1,1026807,Berçário,Integral,GUARATIBA,Confirmado,53,1,0
aluno_0000247,1,07014,Berçário,Integral,CIDADE DE DEUS,Lista de espera,0,0,0
aluno_0000247,2,07013,Berçário,Integral,CIDADE DE DEUS,Lista de espera,0,0,0
aluno_0000247,3,0734802,Berçário,Integral,CIDADE DE DEUS,Lista de espera,0,0,0
aluno_0000247,4,0716605,Berçário,Integral,CIDADE DE DEUS,Lista de espera,0,0,0
aluno_0000248,1,0431603,Berçário,Integral,CORDOVIL,Confirmado,53,1,0
aluno_0000248,2,04025,Berçário,Integral,CORDOVIL,Cancelado na confirmacao,53,1,0
aluno_0000250,1,1019828,Berçário,Integral,SANTA CRUZ,Confirmado,57,1,0
aluno_0000252,1,07003,Berçário,Integral,TAQUARA,Confirmado,59,0,0
aluno_0000252,2,07041,Berçário,Integral,TAQUARA,Cancelado pelo sistema,59,0,0
aluno_0000253,1,05012,Berçário,Integral,VILA DA PENHA,Cancelado pelo sistema,51,0,0
aluno_0000253,1,0411802,Berçário,Integral,VILA DA PENHA,Confirmado,51,0,0
aluno_0000253,2,04034,Berçário,Integral,VILA DA PENHA,Cancelado pelo sistema,51,0,0
aluno_0000254,1,0101801,Berçário,Parcial,BENFICA,Cancelado pelo sistema,2,0,0
aluno_0000254,2,0101603,Berçário,Integral,BENFICA,Confirmado,2,0,0
aluno_0000254,3,0101606,Berçário,Parcial,BENFICA,Cancelado pelo sistema,2,0,0
aluno_0000254,4,0101605,Berçário,Integral,BENFICA,Cancelado pelo sistema,2,0,0
aluno_0000255,1,04017,Berçário,Integral,PENHA CIRCULAR,Confirmado,53,1,0
aluno_0000255,2,04039,Berçário,Integral,PENHA CIRCULAR,Cancelado pelo sistema,53,1,0
aluno_0000256,1,04021,Berçário,Integral,PENHA CIRCULAR,Confirmado,51,0,0
aluno_0000257,1,10081,Berçário,Integral,GUARATIBA,Confirmado,0,0,0
aluno_0000257,2,1026601,Berçário,Parcial,GUARATIBA,Cancelado pelo sistema,0,0,0
aluno_0000257,3,10084,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,0,0,0
aluno_0000258,1,10081,Berçário,Integral,GUARATIBA,Confirmado,25,0,0
aluno_0000258,2,1026601,Berçário,Parcial,GUARATIBA,Cancelado pelo sistema,25,0,0
aluno_0000258,3,10084,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,25,0,0
aluno_0000259,1,10055,Berçário,Integral,SEPETIBA,Confirmado,0,0,0
aluno_0000260,1,0430807,Berçário,Integral,MARE,Confirmado,2,1,0
aluno_0000261,1,10073,Berçário,Integral,GUARATIBA,Cancelado pelo sistema,51,0,0
aluno_0000261,2,10052,Berçário,Integral,GUARATIBA,Confirmado,51,0,0
aluno_0000262,1,10052,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,51,0,0
aluno_0000262,2,10039,Berçário,Integral,SANTA CRUZ,Confirmado,51,0,0
aluno_0000262,3,10046,Berçário,Integral,SANTA CRUZ,Cancelado pelo sistema,51,0,0
aluno_0000263,1,05012,Berçário,Integral,IRAJA,Confirmado,0,0,0
aluno_0000263,1,0411801,Berçário,Integral,IRAJA,Cancelado pelo sistema,0,0,0
aluno_0000263,2,05010,Berçário,Integral,IRAJA,Cancelado pelo sistema,0,0,0
