cep,ordem,esc_codigo,distancia_km,mesma_microarea
20070022,4,102601,0.331,true
20070022,5,103806,0.405,true
20070022,6,103805,0.521,true
20070022,7,103605,0.522,false
20070022,8,1025041,0.546,true
20070022,9,102602,0.690,true
20070022,10,103606,0.733,false
20070030,1,103601,0.130,true
20070030,2,103502,0.239,true
20070030,3,103607,0.301,true
20070030,4,102601,0.331,true
20070030,5,103806,0.405,true
20070030,6,103805,0.521,true
20070030,7,103605,0.522,false
20070030,8,1025041,0.546,true
20070030,9,102602,0.690,true
20070030,10,103606,0.733,false
20070060,1,103601,0.130,true
20070060,2,103502,0.239,true
20070060,3,103607,0.301,true
20070060,4,102601,0.331,true
20070060,5,103806,0.405,true
20070060,6,103805,0.521,true
20070060,7,103605,0.522,false
20070060,8,1025041,0.546,true
20070060,9,102602,0.690,true
20070060,10,103606,0.733,false
20070420,1,103601,0.130,true
20070420,2,103502,0.239,true
20070420,3,103607,0.301,true
20070420,4,102601,0.331,true
20070420,5,103806,0.405,true
20070420,6,103805,0.521,true
20070420,7,103605,0.522,false
20070420,8,1025041,0.546,true
20070420,9,102602,0.690,true
20070420,10,103606,0.733,false
20071060,1,102501,0.000,true
20071060,2,102803,0.038,true
20071060,3,102606,0.149,true
20071060,4,102005,0.276,true
20071060,5,102504,0.343,false
20071060,6,102502,0.478,false
20071060,7,102503,0.576,false
20071060,8,102602,0.601,false
20071060,9,1025041,0.686,false
20071060,10,1009,0.740,false
20071485,1,102501,0.000,true
20071485,2,102803,0.038,true
20071485,3,102606,0.149,true
20071485,4,102005,0.276,true
20071485,5,102504,0.343,false
20071485,6,102502,0.478,false
20071485,7,102503,0.576,false
20071485,8,102602,0.601,false
20071485,9,1025041,0.686,false
20071485,10,1009,0.740,false
20073012,1,103601,0.130,true
20073012,2,103502,0.239,true
20073012,3,103607,0.301,true
20073012,4,102601,0.331,true
20073012,5,103806,0.405,true
20073012,6,103805,0.521,true
20073012,7,103605,0.522,false
20073012,8,1025041,0.546,true
20073012,9,102602,0.690,true
20073012,10,103606,0.733,false
20073320,1,103601,0.130,true
20073320,2,103502,0.239,true
20073320,3,103607,0.301,true
20073320,4,102601,0.331,true
20073320,5,103806,0.405,true
20073320,6,103805,0.521,true
20073320,7,103605,0.522,false
20073320,8,1025041,0.546,true
20073320,9,102602,0.690,true
20073320,10,103606,0.733,false
20076072,1,103601,0.130,true
20076072,2,103502,0.239,true
20076072,3,103607,0.301,true
20076072,4,102601,0.331,true
20076072,5,103806,0.405,true
20076072,6,103805,0.521,true
20076072,7,103605,0.522,false
20076072,8,1025041,0.546,true
20076072,9,102602,0.690,true
20076072,10,103606,0.733,false
20080001,1,205007,0.000,true
20080001,2,2061,0.390,true
20080001,3,2039,0.404,true
20080001,4,2005,0.415,true
20080001,5,206606,0.444,true
20080001,6,206003,0.499,true
20080001,7,206004,0.516,true
20080001,8,206001,0.702,true
20080001,9,206501,0.748,true
20080001,10,206007,0.922,true
20080002,1,205007,0.000,true
20080002,2,2061,0.390,true
20080002,3,2039,0.404,true
20080002,4,2005,0.415,true
20080002,5,206606,0.444,true
20080002,6,206003,0.499,true
20080002,7,206004,0.516,true
20080002,8,206001,0.702,true
20080002,9,206501,0.748,true
20080002,10,206007,0.922,true
20080004,1,205007,0.000,true
20080004,2,2061,0.390,true
20080004,3,2039,0.404,true
20080004,4,2005,0.415,true
20080004,5,206606,0.444,true
20080004,6,206003,0.499,true
20080004,7,206004,0.516,true
20080004,8,206001,0.702,true
20080004,9,206501,0.748,true
20080004,10,206007,0.922,true
20080005,1,205007,0.000,true
20080005,2,2061,0.390,true
20080005,3,2039,0.404,true
20080005,4,2005,0.415,true
20080005,5,206606,0.444,true
20080005,6,206003,0.499,true
20080005,7,206004,0.516,true
20080005,8,206001,0.702,true
20080005,9,206501,0.748,true
20080005,10,206007,0.922,true
20080010,1,205007,0.000,true
20080010,2,2061,0.390,true
20080010,3,2039,0.404,true
20080010,4,2005,0.415,true
20080010,5,206606,0.444,true
20080010,6,206003,0.499,true
20080010,7,206004,0.516,true
20080010,8,206001,0.702,true
20080010,9,206501,0.748,true
20080010,10,206007,0.922,true
20080011,1,205007,0.000,true
20080011,2,2061,0.390,true
20080011,3,2039,0.404,true
20080011,4,2005,0.415,true
20080011,5,206606,0.444,true
20080011,6,206003,0.499,true
20080011,7,206004,0.516,true
20080011,8,206001,0.702,true
20080011,9,206501,0.748,true
20080011,10,206007,0.922,true
20080020,1,205007,0.000,true
20080020,2,2061,0.390,true
20080020,3,2039,0.404,true
20080020,4,2005,0.415,true
20080020,5,206606,0.444,true
20080020,6,206003,0.499,true
20080020,7,206004,0.516,true
20080020,8,206001,0.702,true
20080020,9,206501,0.748,true
20080020,10,206007,0.922,true
20080021,1,205007,0.000,true
20080021,2,2061,0.390,true
20080021,3,2039,0.404,true
20080021,4,2005,0.415,true
20080021,5,206606,0.444,true
20080021,6,206003,0.499,true
20080021,7,206004,0.516,true
20080021,8,206001,0.702,true
20080021,9,206501,0.748,true
20080021,10,206007,0.922,true
20080031,1,205007,0.000,true
20080031,2,2061,0.390,true
20080031,3,2039,0.404,true
20080031,4,2005,0.415,true
20080031,5,206606,0.444,true
20080031,6,206003,0.499,true
20080031,7,206004,0.516,true
20080031,8,206001,0.702,true
20080031,9,206501,0.748,true
20080031,10,206007,0.922,true
20080032,1,205007,0.000,true
20080032,2,2061,0.390,true
20080032,3,2039,0.404,true
20080032,4,2005,0.415,true
20080032,5,206606,0.444,true
20080032,6,206003,0.499,true
20080032,7,206004,0.516,true
20080032,8,206001,0.702,true
20080032,9,206501,0.748,true
20080032,10,206007,0.922,true
20080060,1,205007,0.000,true
20080060,2,2061,0.390,true
20080060,3,2039,0.404,true
20080060,4,2005,0.415,true
20080060,5,206606,0.444,true
20080060,6,206003,0.499,true
20080060,7,206004,0.516,true
20080060,8,206001,0.702,true
20080060,9,206501,0.748,true
20080060,10,206007,0.922,true
20080070,1,205007,0.000,true
20080070,2,2061,0.390,true
20080070,3,2039,0.404,true
20080070,4,2005,0.415,true
20080070,5,206606,0.444,true
20080070,6,206003,0.499,true
20080070,7,206004,0.516,true
20080070,8,206001,0.702,true
20080070,9,206501,0.748,true
20080070,10,206007,0.922,true
20080080,1,205007,0.000,true
20080080,2,2061,0.390,true
20080080,3,2039,0.404,true
20080080,4,2005,0.415,true
20080080,5,206606,0.444,true
20080080,6,206003,0.499,true
20080080,7,206004,0.516,true
20080080,8,206001,0.702,true
20080080,9,206501,0.748,true
20080080,10,206007,0.922,true
20080090,1,205007,0.000,true
20080090,2,2061,0.390,true
20080090,3,2039,0.404,true
20080090,4,2005,0.415,true
20080090,5,206606,0.444,true
20080090,6,206003,0.499,true
20080090,7,206004,0.516,true
20080090,8,206001,0.702,true
20080090,9,206501,0.748,true
20080090,10,206007,0.922,true
20080101,1,205007,0.000,true
20080101,2,2061,0.390,true
20080101,3,2039,0.404,true
20080101,4,2005,0.415,true
20080101,5,206606,0.444,true
20080101,6,206003,0.499,true
20080101,7,206004,0.516,true
20080101,8,206001,0.702,true
20080101,9,206501,0.748,true
20080101,10,206007,0.922,true
20080102,1,205007,0.000,true
20080102,2,2061,0.390,true
20080102,3,2039,0.404,true
20080102,4,2005,0.415,true
20080102,5,206606,0.444,true
20080102,6,206003,0.499,true
20080102,7,206004,0.516,true
20080102,8,206001,0.702,true
20080102,9,206501,0.748,true
20080102,10,206007,0.922,true
20081000,1,101001,0.000,true
20081000,2,101003,0.588,true
20081000,3,102004,0.876,true
20081000,4,101803,1.089,true
20081000,5,102002,1.227,false
20081000,6,102802,1.267,false
20081000,7,102001,1.368,false
20081000,8,101607,1.421,true
20081000,9,102606,1.500,false
20081000,10,1009,1.502,false
20081040,1,101001,0.000,true
20081040,2,101003,0.588,true
20081040,3,102004,0.876,true
20081040,4,101803,1.089,true
20081040,5,102002,1.227,false
20081040,6,102802,1.267,false
20081040,7,102001,1.368,false
20081040,8,101607,1.421,true
20081040,9,102606,1.500,false
20081040,10,1009,1.502,false
20081080,1,101001,0.000,true
20081080,2,101003,0.588,true
20081080,3,102004,0.876,true
20081080,4,101803,1.089,true
20081080,5,102002,1.227,false
20081080,6,102802,1.267,false
20081080,7,102001,1.368,false
20081080,8,101607,1.421,true
20081080,9,102606,1.500,false
20081080,10,1009,1.502,false
20081090,1,101001,0.000,true
20081090,2,101003,0.588,true
20081090,3,102004,0.876,true
20081090,4,101803,1.089,true
20081090,5,102002,1.227,false
20081090,6,102802,1.267,false
20081090,7,102001,1.368,false
20081090,8,101607,1.421,true
20081090,9,102606,1.500,false
20081090,10,1009,1.502,false
20081100,1,101001,0.000,true
20081100,2,101003,0.588,true
20081100,3,102004,0.876,true
20081100,4,101803,1.089,true
20081100,5,102002,1.227,false
20081100,6,102802,1.267,false
20081100,7,102001,1.368,false
20081100,8,101607,1.421,true
20081100,9,102606,1.500,false
20081100,10,1009,1.502,false
20081130,1,101001,0.000,true
20081130,2,101003,0.588,true
20081130,3,102004,0.876,true
20081130,4,101803,1.089,true
20081130,5,102002,1.227,false
20081130,6,102802,1.267,false
20081130,7,102001,1.368,false
20081130,8,101607,1.421,true
20081130,9,102606,1.500,false
20081130,10,1009,1.502,false
20081140,1,101001,0.000,true
20081140,2,101003,0.588,true
20081140,3,102004,0.876,true
20081140,4,101803,1.089,true
20081140,5,102002,1.227,false
20081140,6,102802,1.267,false
20081140,7,102001,1.368,false
20081140,8,101607,1.421,true
20081140,9,102606,1.500,false
20081140,10,1009,1.502,false
20081150,1,101001,0.000,true
20081150,2,101003,0.588,true
20081150,3,102004,0.876,true
20081150,4,101803,1.089,true
20081150,5,102002,1.227,false
20081150,6,102802,1.267,false
20081150,7,102001,1.368,false
20081150,8,101607,1.421,true
20081150,9,102606,1.500,false
20081150,10,1009,1.502,false
20081170,1,101001,0.000,true
20081170,2,101003,0.588,true
20081170,3,102004,0.876,true
20081170,4,101803,1.089,true
20081170,5,102002,1.227,false
20081170,6,102802,1.267,false
20081170,7,102001,1.368,false
20081170,8,101607,1.421,true
20081170,9,102606,1.500,false
20081170,10,1009,1.502,false
20081190,1,101001,0.000,true
20081190,2,101003,0.588,true
20081190,3,102004,0.876,true
20081190,4,101803,1.089,true
20081190,5,102002,1.227,false
20081190,6,102802,1.267,false
20081190,7,102001,1.368,false
20081190,8,101607,1.421,true
20081190,9,102606,1.500,false
20081190,10,1009,1.502,false
20081220,1,101001,0.000,true
20081220,2,101003,0.588,true
20081220,3,102004,0.876,true
20081220,4,101803,1.089,true
20081220,5,102002,1.227,false
20081220,6,102802,1.267,false
20081220,7,102001,1.368,false
20081220,8,101607,1.421,true
20081220,9,102606,1.500,false
20081220,10,1009,1.502,false
20081230,1,101001,0.000,true
20081230,2,101003,0.588,true
20081230,3,102004,0.876,true
20081230,4,101803,1.089,true
20081230,5,102002,1.227,false
20081230,6,102802,1.267,false
20081230,7,102001,1.368,false
20081230,8,101607,1.421,true
20081230,9,102606,1.500,false
20081230,10,1009,1.502,false
20081250,1,101001,0.000,true
20081250,2,101003,0.588,true
20081250,3,102004,0.876,true
20081250,4,101803,1.089,true
20081250,5,102002,1.227,false
20081250,6,102802,1.267,false
20081250,7,102001,1.368,false
20081250,8,101607,1.421,true
20081250,9,102606,1.500,false
20081250,10,1009,1.502,false
20081261,1,101001,0.000,true
20081261,2,101003,0.588,true
20081261,3,102004,0.876,true
20081261,4,101803,1.089,true
20081261,5,102002,1.227,false
20081261,6,102802,1.267,false
20081261,7,102001,1.368,false
20081261,8,101607,1.421,true
20081261,9,102606,1.500,false
20081261,10,1009,1.502,false
20081262,1,101001,0.000,true
20081262,2,101003,0.588,true
20081262,3,102004,0.876,true
20081262,4,101803,1.089,true
20081262,5,102002,1.227,false
20081262,6,102802,1.267,false
20081262,7,102001,1.368,false
20081262,8,101607,1.421,true
20081262,9,102606,1.500,false
20081262,10,1009,1.502,false
20081280,1,101001,0.000,true
20081280,2,101003,0.588,true
20081280,3,102004,0.876,true
20081280,4,101803,1.089,true
20081280,5,102002,1.227,false
20081280,6,102802,1.267,false
20081280,7,102001,1.368,false
20081280,8,101607,1.421,true
20081280,9,102606,1.500,false
20081280,10,1009,1.502,false
20081290,1,101001,0.000,true
20081290,2,101003,0.588,true
20081290,3,102004,0.876,true
20081290,4,101803,1.089,true
20081290,5,102002,1.227,false
20081290,6,102802,1.267,false
20081290,7,102001,1.368,false
20081290,8,101607,1.421,true
20081290,9,102606,1.500,false
20081290,10,1009,1.502,false
20081300,1,101001,0.000,true
20081300,2,101003,0.588,true
20081300,3,102004,0.876,true
20081300,4,101803,1.089,true
20081300,5,102002,1.227,false
20081300,6,102802,1.267,false
20081300,7,102001,1.368,false
20081300,8,101607,1.421,true
20081300,9,102606,1.500,false
20081300,10,1009,1.502,false
20081311,1,101001,0.000,true
20081311,2,101003,0.588,true
20081311,3,102004,0.876,true
20081311,4,101803,1.089,true
20081311,5,102002,1.227,false
20081311,6,102802,1.267,false
20081311,7,102001,1.368,false
20081311,8,101607,1.421,true
20081311,9,102606,1.500,false
20081311,10,1009,1.502,false
20081312,1,101001,0.000,true
20081312,2,101003,0.588,true
20081312,3,102004,0.876,true
20081312,4,101803,1.089,true
20081312,5,102002,1.227,false
20081312,6,102802,1.267,false
20081312,7,102001,1.368,false
20081312,8,101607,1.421,true
20081312,9,102606,1.500,false
20081312,10,1009,1.502,false
20090070,1,103601,0.130,true
20090070,2,103502,0.239,true
20090070,3,103607,0.301,true
20090070,4,102601,0.331,true
20090070,5,103806,0.405,true
20090070,6,103805,0.521,true
20090070,7,103605,0.522,false
20090070,8,1025041,0.546,true
20090070,9,102602,0.690,true
20090070,10,103606,0.733,false
20091007,1,103601,0.130,true
20091007,2,103502,0.239,true
20091007,3,103607,0.301,true
20091007,4,102601,0.331,true
20091007,5,103806,0.405,true
20091007,6,103805,0.521,true
20091007,7,103605,0.522,false
20091007,8,1025041,0.546,true
20091007,9,102602,0.690,true
20091007,10,103606,0.733,false
20091020,1,103601,0.130,true
20091020,2,103502,0.239,true
20091020,3,103607,0.301,true
20091020,4,102601,0.331,true
20091020,5,103806,0.405,true
20091020,6,103805,0.521,true
20091020,7,103605,0.522,false
20091020,8,1025041,0.546,true
20091020,9,102602,0.690,true
20091020,10,103606,0.733,false
20093100,1,103601,0.130,true
20093100,2,103502,0.239,true
20093100,3,103607,0.301,true
20093100,4,102601,0.331,true
20093100,5,103806,0.405,true
20093100,6,103805,0.521,true
20093100,7,103605,0.522,false
20093100,8,1025041,0.546,true
20093100,9,102602,0.690,true
20093100,10,103606,0.733,false
20107048,1,411809,0.262,true
20107048,2,4007,0.324,true
20107048,3,411202,0.390,true
20107048,4,411002,0.434,true
20107048,5,411004,0.468,true
20107048,6,411601,0.510,true
20107048,7,411001,0.514,true
20107048,8,4008,0.557,true
20107048,9,410808,0.561,true
20107048,10,411803,0.571,false
20110052,1,102503,0.091,true
20110052,2,102502,0.145,true
20110052,3,102602,0.152,true
20110052,4,102005,0.299,false
20110052,5,102504,0.300,true
20110052,6,1025041,0.358,true
20110052,7,103501,0.446,true
20110052,8,102501,0.539,false
20110052,9,123002,0.553,false
20110052,10,102803,0.553,false
20110180,1,107004,0.342,true
20110180,2,107602,0.581,false
20110180,3,107003,0.618,true
20110180,4,107802,0.678,false
20110180,5,1006,0.685,false
20110180,6,107605,0.686,false
20110180,7,107008,0.692,false
20110180,8,1010,0.713,false
20110180,9,107604,0.781,false
20110180,10,107502,0.782,true
20112021,1,431009,0.471,false
20112021,2,431004,0.552,true
20112021,3,431801,0.686,false
20112021,4,431007,0.743,true
20112021,5,431006,0.751,true
20112021,6,431008,0.759,true
20112021,7,4038,0.777,true
20112021,8,431015,0.787,true
20112021,9,4036,0.861,false
20112021,10,431011,0.872,false
20140390,1,3043,0.302,true
20140390,2,313809,0.327,true
20140390,3,313040,0.368,true
20140390,4,313049,0.372,true
20140390,5,313046,0.868,true
20140390,6,313055,0.907,false
20140390,7,313830,1.107,true
20140390,8,313041,1.189,true
20140390,9,313035,1.194,false
20140390,10,313042,1.474,false
20160280,1,103004,0.064,true
20160280,2,1011,0.220,true
20160280,3,103006,0.265,true
20160280,4,103003,0.370,true
20160280,5,103606,0.453,true
20160280,6,103805,0.567,false
20160280,7,1005,0.656,true
20160280,8,103801,0.659,true
20160280,9,103806,0.710,false
20160280,10,103604,0.731,true
20161230,1,103004,0.064,true
20161230,2,1011,0.220,true
20161230,3,103006,0.265,true
20161230,4,103003,0.370,true
20161230,5,103606,0.453,true
20161230,6,103805,0.567,false
20161230,7,1005,0.656,true
20161230,8,103801,0.659,true
20161230,9,103806,0.710,false
20161230,10,103604,0.731,true
20173312,1,410811,0.126,true
20173312,2,410016,0.196,true
20173312,3,410812,0.265,true
20173312,4,410023,0.329,true
20173312,5,4024,0.417,true
20173312,6,410015,0.529,true
20173312,7,410804,0.555,true
20173312,8,410805,0.557,true
20173312,9,410025,0.713,false
20173312,10,4029,0.841,true
20175030,1,313611,0.124,false
20175030,2,3040,0.282,false
20175030,3,3030,0.404,true
20175030,4,313007,0.443,true
20175030,5,313606,0.617,true
20175030,6,313607,0.619,false
20175030,7,313012,0.656,false
20175030,8,313008,0.689,false
20175030,9,313014,0.829,false
20175030,10,3018,0.830,false
20200000,1,103502,0.067,true
20200000,2,103601,0.089,true
20200000,3,103607,0.236,true
20200000,4,102601,0.348,true
20200000,5,103806,0.406,true
20200000,6,103805,0.432,true
20200000,7,1025041,0.698,true
20200000,8,208001,0.707,false
20200000,9,103606,0.711,false
20200000,10,103605,0.711,false
20201320,1,103502,0.067,true
20201320,2,103601,0.089,true
20201320,3,103607,0.236,true
20201320,4,102601,0.348,true
20201320,5,103806,0.406,true
20201320,6,103805,0.432,true
20201320,7,1025041,0.698,true
20201320,8,208001,0.707,false
20201320,9,103606,0.711,false
20201320,10,103605,0.711,false
20210030,1,102803,0.000,true
20210030,2,102501,0.038,true
20210030,3,102606,0.112,true
20210030,4,102005,0.303,true
20210030,5,102504,0.374,false
20210030,6,102502,0.501,false
20210030,7,102503,0.595,false
20210030,8,102602,0.624,false
20210030,9,1025041,0.716,false
20210030,10,1009,0.743,false
20210031,1,102004,0.000,true
20210031,2,102802,0.504,false
20210031,3,102002,0.541,false
20210031,4,102606,0.670,false
20210031,5,102001,0.766,false
20210031,6,102803,0.773,false
20210031,7,102501,0.810,false
20210031,8,101001,0.876,true
20210031,9,101003,0.902,true
20210031,10,102604,1.016,false
20210051,1,102606,0.285,true
20210051,2,102803,0.386,true
20210051,3,102004,0.386,false
20210051,4,102501,0.423,true
20210051,5,102802,0.580,true
